Site Name ,ST-HENRI
Site Number ,100
Logger ,Capacitive Water Level
Logger Serial Number ,42564


Scan No ,Date and Time,       Capacitive Water Level,        ,
3521,05/11/2024 , 07:00:00,61957,61957
3522,05/11/2024 , 08:00:00,61957,61957
3523,05/11/2024 , 09:00:00,61957,61957
3524,05/11/2024 , 10:00:00,61957,61957
3525,05/11/2024 , 11:00:00,61957,61957
3526,05/11/2024 , 12:00:00,61957,61957
3527,05/11/2024 , 13:00:00,61957,61957
3528,05/11/2024 , 14:00:00,61957,61957
3529,05/11/2024 , 15:00:00,61957,61957
3530,05/11/2024 , 16:00:00,61957,61957
3531,05/11/2024 , 17:00:00,61957,61957
3532,05/11/2024 , 18:00:00,61957,61957
3533,05/11/2024 , 19:00:00,61957,61957
3534,05/11/2024 , 20:00:00,61957,61957
3535,05/11/2024 , 21:00:00,61957,61957
3536,05/11/2024 , 22:00:00,61957,61957
3537,05/11/2024 , 23:00:00,61957,61957
3538,05/11/2024 , 23:59:59,61957,61957
3539,06/11/2024 , 01:00:00,61957,61957
3540,06/11/2024 , 02:00:00,61957,61957
3541,06/11/2024 , 03:00:00,61957,61957
3542,06/11/2024 , 04:00:00,61957,61957
3543,06/11/2024 , 05:00:00,61957,61957
3544,06/11/2024 , 06:00:00,61957,61957
3545,06/11/2024 , 07:00:00,61957,61957
3546,06/11/2024 , 08:00:00,61957,61957
3547,06/11/2024 , 09:00:00,61957,61957
3548,06/11/2024 , 10:00:00,61957,61957
3549,06/11/2024 , 11:00:00,61957,61957
3550,06/11/2024 , 12:00:00,61957,61957
3551,06/11/2024 , 13:00:00,61957,61957
3552,06/11/2024 , 14:00:00,61957,61957
3553,06/11/2024 , 15:00:00,61957,61957
3554,06/11/2024 , 16:00:00,61701,61701
3555,06/11/2024 , 17:00:00,61701,61701
3556,06/11/2024 , 18:00:00,61701,61701
3557,06/11/2024 , 19:00:00,61701,61701
3558,06/11/2024 , 20:00:00,61701,61701
3559,06/11/2024 , 21:00:00,61701,61701
3560,06/11/2024 , 22:00:00,61701,61701
3561,06/11/2024 , 23:00:00,61701,61701
3562,06/11/2024 , 23:59:59,61701,61701
3563,07/11/2024 , 01:00:00,61701,61701
3564,07/11/2024 , 02:00:00,61701,61701
3565,07/11/2024 , 03:00:00,61701,61701
3566,07/11/2024 , 04:00:00,61701,61701
3567,07/11/2024 , 05:00:00,61701,61701
3568,07/11/2024 , 06:00:00,61701,61701
3569,07/11/2024 , 07:00:00,61701,61701
3570,07/11/2024 , 08:00:00,61701,61701
3571,07/11/2024 , 09:00:00,61701,61701
3572,07/11/2024 , 10:00:00,61701,61701
3573,07/11/2024 , 11:00:00,61701,61701
3574,07/11/2024 , 12:00:00,61701,61701
3575,07/11/2024 , 13:00:00,61701,61701
3576,07/11/2024 , 14:00:00,61701,61701
3577,07/11/2024 , 15:00:00,61701,61701
3578,07/11/2024 , 16:00:00,61701,61701
3579,07/11/2024 , 17:00:00,61701,61701
3580,07/11/2024 , 18:00:00,61701,61701
3581,07/11/2024 , 19:00:00,61701,61701
3582,07/11/2024 , 20:00:00,61701,61701
3583,07/11/2024 , 21:00:00,61701,61701
3584,07/11/2024 , 22:00:00,61701,61701
3585,07/11/2024 , 23:00:00,61701,61701
3586,07/11/2024 , 23:59:59,61701,61701
3587,08/11/2024 , 01:00:00,61701,61701
3588,08/11/2024 , 02:00:00,61701,61701
3589,08/11/2024 , 03:00:00,61701,61701
3590,08/11/2024 , 04:00:00,61701,61701
3591,08/11/2024 , 05:00:00,61701,61701
3592,08/11/2024 , 06:00:00,61701,61701
3593,08/11/2024 , 07:00:00,61701,61701
3594,08/11/2024 , 08:00:00,61701,61701
3595,08/11/2024 , 09:00:00,61701,61701
3596,08/11/2024 , 10:00:00,61701,61701
3597,08/11/2024 , 11:00:00,61701,61701
3598,08/11/2024 , 12:00:00,61701,61701
3599,08/11/2024 , 13:00:00,61701,61701
3600,08/11/2024 , 14:00:00,61701,61701
3601,08/11/2024 , 15:00:00,61701,61701
3602,08/11/2024 , 16:00:00,61701,61701
3603,08/11/2024 , 17:00:00,61701,61701
3604,08/11/2024 , 18:00:00,61701,61701
3605,08/11/2024 , 19:00:00,61701,61701
3606,08/11/2024 , 20:00:00,61701,61701
3607,08/11/2024 , 21:00:00,61701,61701
3608,08/11/2024 , 22:00:00,61701,61701
3609,08/11/2024 , 23:00:00,61701,61701
3610,08/11/2024 , 23:59:59,61701,61701
3611,09/11/2024 , 01:00:00,61701,61701
3612,09/11/2024 , 02:00:00,61701,61701
3613,09/11/2024 , 03:00:00,61701,61701
3614,09/11/2024 , 04:00:00,61701,61701
3615,09/11/2024 , 05:00:00,61701,61701
3616,09/11/2024 , 06:00:00,61701,61701
3617,09/11/2024 , 07:00:00,61701,61701
3618,09/11/2024 , 08:00:00,61701,61701
3619,09/11/2024 , 09:00:00,61701,61701
3620,09/11/2024 , 10:00:00,61701,61701
3621,09/11/2024 , 11:00:00,61701,61701
3622,09/11/2024 , 12:00:00,61701,61701
3623,09/11/2024 , 13:00:00,61701,61701
3624,09/11/2024 , 14:00:00,61701,61701
3625,09/11/2024 , 15:00:00,61701,61701
3626,09/11/2024 , 16:00:00,61701,61701
3627,09/11/2024 , 17:00:00,61701,61701
3628,09/11/2024 , 18:00:00,61701,61701
3629,09/11/2024 , 19:00:00,61701,61701
3630,09/11/2024 , 20:00:00,61701,61701
3631,09/11/2024 , 21:00:00,61701,61701
3632,09/11/2024 , 22:00:00,61701,61701
3633,09/11/2024 , 23:00:00,61701,61701
3634,09/11/2024 , 23:59:59,61701,61701
3635,10/11/2024 , 01:00:00,61701,61701
3636,10/11/2024 , 02:00:00,61701,61701
3637,10/11/2024 , 03:00:00,61701,61701
3638,10/11/2024 , 04:00:00,61701,61701
3639,10/11/2024 , 05:00:00,61701,61701
3640,10/11/2024 , 06:00:00,61701,61701
3641,10/11/2024 , 07:00:00,61701,61701
3642,10/11/2024 , 08:00:00,61701,61701
3643,10/11/2024 , 09:00:00,61701,61701
3644,10/11/2024 , 10:00:00,61701,61701
3645,10/11/2024 , 11:00:00,61701,61701
3646,10/11/2024 , 12:00:00,61701,61701
3647,10/11/2024 , 13:00:00,61701,61701
3648,10/11/2024 , 14:00:00,61701,61701
3649,10/11/2024 , 15:00:00,61701,61701
3650,10/11/2024 , 16:00:00,61701,61701
3651,10/11/2024 , 17:00:00,61701,61701
3652,10/11/2024 , 18:00:00,61701,61701
3653,10/11/2024 , 19:00:00,61701,61701
3654,10/11/2024 , 20:00:00,61701,61701
3655,10/11/2024 , 21:00:00,61701,61701
3656,10/11/2024 , 22:00:00,61701,61701
3657,10/11/2024 , 23:00:00,61701,61701
3658,10/11/2024 , 23:59:59,61701,61701
3659,11/11/2024 , 01:00:00,61701,61701
3660,11/11/2024 , 02:00:00,61701,61701
3661,11/11/2024 , 03:00:00,61701,61701
3662,11/11/2024 , 04:00:00,61701,61701
3663,11/11/2024 , 05:00:00,61701,61701
3664,11/11/2024 , 06:00:00,61701,61701
3665,11/11/2024 , 07:00:00,61701,61701
3666,11/11/2024 , 08:00:00,61445,61445
3667,11/11/2024 , 09:00:00,61445,61445
3668,11/11/2024 , 10:00:00,61445,61445
3669,11/11/2024 , 11:00:00,61445,61445
3670,11/11/2024 , 12:00:00,61445,61445
3671,11/11/2024 , 13:00:00,61445,61445
3672,11/11/2024 , 14:00:00,61445,61445
3673,11/11/2024 , 15:00:00,61445,61445
3674,11/11/2024 , 16:00:00,61445,61445
3675,11/11/2024 , 17:00:00,61445,61445
3676,11/11/2024 , 18:00:00,61445,61445
3677,11/11/2024 , 19:00:00,61445,61445
3678,11/11/2024 , 20:00:00,61445,61445
3679,11/11/2024 , 21:00:00,61445,61445
3680,11/11/2024 , 22:00:00,61445,61445
3681,11/11/2024 , 23:00:00,61445,61445
3682,11/11/2024 , 23:59:59,61445,61445
3683,12/11/2024 , 01:00:00,61957,61957
3684,12/11/2024 , 02:00:00,5,5
3685,12/11/2024 , 03:00:00,10,10
3686,12/11/2024 , 04:00:00,10,10
3687,12/11/2024 , 05:00:00,10,10
3688,12/11/2024 , 06:00:00,10,10
3689,12/11/2024 , 07:00:00,10,10
3690,12/11/2024 , 08:00:00,10,10
3691,12/11/2024 , 09:00:00,266,266
3692,12/11/2024 , 10:00:00,266,266
3693,12/11/2024 , 11:00:00,266,266
3694,12/11/2024 , 12:00:00,266,266
3695,12/11/2024 , 13:00:00,266,266
3696,12/11/2024 , 14:00:00,266,266
3697,12/11/2024 , 15:00:00,266,266
3698,12/11/2024 , 16:00:00,266,266
3699,12/11/2024 , 17:00:00,266,266
3700,12/11/2024 , 18:00:00,266,266
3701,12/11/2024 , 19:00:00,266,266
3702,12/11/2024 , 20:00:00,266,266
3703,12/11/2024 , 21:00:00,266,266
3704,12/11/2024 , 22:00:00,266,266
3705,12/11/2024 , 23:00:00,266,266
3706,12/11/2024 , 23:59:59,266,266
3707,13/11/2024 , 01:00:00,522,522
3708,13/11/2024 , 02:00:00,522,522
3709,13/11/2024 , 03:00:00,778,778
3710,13/11/2024 , 04:00:00,1034,1034
3711,13/11/2024 , 05:00:00,1034,1034
3712,13/11/2024 , 06:00:00,522,522
3713,13/11/2024 , 07:00:00,522,522
3714,13/11/2024 , 08:00:00,522,522
3715,13/11/2024 , 09:00:00,522,522
3716,13/11/2024 , 10:00:00,778,778
3717,13/11/2024 , 11:00:00,778,778
3718,13/11/2024 , 12:00:00,778,778
3719,13/11/2024 , 13:00:00,778,778
3720,13/11/2024 , 14:00:00,778,778
3721,13/11/2024 , 15:00:00,778,778
3722,13/11/2024 , 16:00:00,778,778
3723,13/11/2024 , 17:00:00,778,778
3724,13/11/2024 , 18:00:00,778,778
3725,13/11/2024 , 19:00:00,1034,1034
3726,13/11/2024 , 20:00:00,1034,1034
3727,13/11/2024 , 21:00:00,1290,1290
3728,13/11/2024 , 22:00:00,1290,1290
3729,13/11/2024 , 23:00:00,1034,1034
3730,13/11/2024 , 23:59:59,1034,1034
3731,14/11/2024 , 01:00:00,1034,1034
3732,14/11/2024 , 02:00:00,1034,1034
3733,14/11/2024 , 03:00:00,1034,1034
3734,14/11/2024 , 04:00:00,1034,1034
3735,14/11/2024 , 05:00:00,1034,1034
3736,14/11/2024 , 06:00:00,1034,1034
3737,14/11/2024 , 07:00:00,1034,1034
3738,14/11/2024 , 08:00:00,1034,1034
3739,14/11/2024 , 09:00:00,1034,1034
3740,14/11/2024 , 10:00:00,1034,1034
3741,14/11/2024 , 11:00:00,1034,1034
3742,14/11/2024 , 12:00:00,1034,1034
3743,14/11/2024 , 13:00:00,1034,1034
3744,14/11/2024 , 14:00:00,1034,1034
3745,14/11/2024 , 15:00:00,1034,1034
3746,14/11/2024 , 16:00:00,1290,1290
3747,14/11/2024 , 17:00:00,1290,1290
3748,14/11/2024 , 18:00:00,1034,1034
3749,14/11/2024 , 19:00:00,1034,1034
3750,14/11/2024 , 20:00:00,1034,1034
3751,14/11/2024 , 21:00:00,1034,1034
3752,14/11/2024 , 22:00:00,1034,1034
3753,14/11/2024 , 23:00:00,778,778
3754,14/11/2024 , 23:59:59,1034,1034
3755,15/11/2024 , 01:00:00,1034,1034
3756,15/11/2024 , 02:00:00,778,778
3757,15/11/2024 , 03:00:00,1034,1034
3758,15/11/2024 , 04:00:00,1034,1034
3759,15/11/2024 , 05:00:00,1034,1034
3760,15/11/2024 , 06:00:00,1034,1034
3761,15/11/2024 , 07:00:00,1034,1034
3762,15/11/2024 , 08:00:00,1034,1034
3763,15/11/2024 , 09:00:00,778,778
3764,15/11/2024 , 10:00:00,1034,1034
3765,15/11/2024 , 11:00:00,1034,1034
3766,15/11/2024 , 12:00:00,1290,1290
3767,15/11/2024 , 13:00:00,1034,1034
3768,15/11/2024 , 14:00:00,1290,1290
3769,15/11/2024 , 15:00:00,1290,1290
3770,15/11/2024 , 16:00:00,1034,1034
3771,15/11/2024 , 17:00:00,1034,1034
3772,15/11/2024 , 18:00:00,1034,1034
3773,15/11/2024 , 19:00:00,1034,1034
3774,15/11/2024 , 20:00:00,1034,1034
3775,15/11/2024 , 21:00:00,1034,1034
3776,15/11/2024 , 22:00:00,1034,1034
3777,15/11/2024 , 23:00:00,1034,1034
3778,15/11/2024 , 23:59:59,1034,1034
3779,16/11/2024 , 01:00:00,1034,1034
3780,16/11/2024 , 02:00:00,1034,1034
3781,16/11/2024 , 03:00:00,1034,1034
3782,16/11/2024 , 04:00:00,1034,1034
3783,16/11/2024 , 05:00:00,778,778
3784,16/11/2024 , 06:00:00,778,778
3785,16/11/2024 , 07:00:00,522,522
3786,16/11/2024 , 08:00:00,778,778
3787,16/11/2024 , 09:00:00,778,778
3788,16/11/2024 , 10:00:00,778,778
3789,16/11/2024 , 11:00:00,3850,3850
3790,16/11/2024 , 12:00:00,3850,3850
3791,16/11/2024 , 13:00:00,3594,3594
3792,16/11/2024 , 14:00:00,3082,3082
3793,16/11/2024 , 15:00:00,2826,2826
3794,16/11/2024 , 16:00:00,2826,2826
3795,16/11/2024 , 17:00:00,2570,2570
3796,16/11/2024 , 18:00:00,2570,2570
3797,16/11/2024 , 19:00:00,3082,3082
3798,16/11/2024 , 20:00:00,2826,2826
3799,16/11/2024 , 21:00:00,2826,2826
3800,16/11/2024 , 22:00:00,2314,2314
3801,16/11/2024 , 23:00:00,2570,2570
3802,16/11/2024 , 23:59:59,2826,2826
3803,17/11/2024 , 01:00:00,3338,3338
3804,17/11/2024 , 02:00:00,3338,3338
3805,17/11/2024 , 03:00:00,3082,3082
3806,17/11/2024 , 04:00:00,3338,3338
3807,17/11/2024 , 05:00:00,3338,3338
3808,17/11/2024 , 06:00:00,3338,3338
3809,17/11/2024 , 07:00:00,3850,3850
3810,17/11/2024 , 08:00:00,3850,3850
3811,17/11/2024 , 09:00:00,3850,3850
3812,17/11/2024 , 10:00:00,4362,4362
3813,17/11/2024 , 11:00:00,4362,4362
3814,17/11/2024 , 12:00:00,4874,4874
3815,17/11/2024 , 13:00:00,5130,5130
3816,17/11/2024 , 14:00:00,8202,8202
3817,17/11/2024 , 15:00:00,7946,7946
3818,17/11/2024 , 16:00:00,7946,7946
3819,17/11/2024 , 17:00:00,8458,8458
3820,17/11/2024 , 18:00:00,8714,8714
3821,17/11/2024 , 19:00:00,8970,8970
3822,17/11/2024 , 20:00:00,9226,9226
3823,17/11/2024 , 21:00:00,9482,9482
3824,17/11/2024 , 22:00:00,9994,9994
3825,17/11/2024 , 23:00:00,10250,10250
3826,17/11/2024 , 23:59:59,10762,10762
3827,18/11/2024 , 01:00:00,11530,11530
3828,18/11/2024 , 02:00:00,12042,12042
3829,18/11/2024 , 03:00:00,13066,13066
3830,18/11/2024 , 04:00:00,13578,13578
3831,18/11/2024 , 05:00:00,14090,14090
3832,18/11/2024 , 06:00:00,14858,14858
3833,18/11/2024 , 07:00:00,15626,15626
3834,18/11/2024 , 08:00:00,19210,19210
3835,18/11/2024 , 09:00:00,21002,21002
3836,18/11/2024 , 10:00:00,20746,20746
3837,18/11/2024 , 11:00:00,20746,20746
3838,18/11/2024 , 12:00:00,21002,21002
3839,18/11/2024 , 13:00:00,21002,21002
3840,18/11/2024 , 14:00:00,21258,21258
3841,18/11/2024 , 15:00:00,21514,21514
3842,18/11/2024 , 16:00:00,21770,21770
3843,18/11/2024 , 17:00:00,22282,22282
3844,18/11/2024 , 18:00:00,22538,22538
3845,18/11/2024 , 19:00:00,22794,22794
3846,18/11/2024 , 20:00:00,23306,23306
3847,18/11/2024 , 21:00:00,23306,23306
3848,18/11/2024 , 22:00:00,23818,23818
3849,18/11/2024 , 23:00:00,24330,24330
3850,18/11/2024 , 23:59:59,24842,24842
3851,19/11/2024 , 01:00:00,25098,25098
3852,19/11/2024 , 02:00:00,25354,25354
3853,19/11/2024 , 03:00:00,25610,25610
3854,19/11/2024 , 04:00:00,25610,25610
3855,19/11/2024 , 05:00:00,26378,26378
3856,19/11/2024 , 06:00:00,26378,26378
3857,19/11/2024 , 07:00:00,26634,26634
3858,19/11/2024 , 08:00:00,26634,26634
3859,19/11/2024 , 09:00:00,26890,26890
3860,19/11/2024 , 10:00:00,27146,27146
3861,19/11/2024 , 11:00:00,27402,27402
3862,19/11/2024 , 12:00:00,27402,27402
3863,19/11/2024 , 13:00:00,27658,27658
3864,19/11/2024 , 14:00:00,27914,27914
3865,19/11/2024 , 15:00:00,27914,27914
3866,19/11/2024 , 16:00:00,28170,28170
3867,19/11/2024 , 17:00:00,28170,28170
3868,19/11/2024 , 18:00:00,28426,28426
3869,19/11/2024 , 19:00:00,28938,28938
3870,19/11/2024 , 20:00:00,28938,28938
3871,19/11/2024 , 21:00:00,29194,29194
3872,19/11/2024 , 22:00:00,29450,29450
3873,19/11/2024 , 23:00:00,29450,29450
3874,19/11/2024 , 23:59:59,29706,29706
3875,20/11/2024 , 01:00:00,29962,29962
3876,20/11/2024 , 02:00:00,29962,29962
3877,20/11/2024 , 03:00:00,30218,30218
3878,20/11/2024 , 04:00:00,30218,30218
3879,20/11/2024 , 05:00:00,30474,30474
3880,20/11/2024 , 06:00:00,30730,30730
3881,20/11/2024 , 07:00:00,30730,30730
3882,20/11/2024 , 08:00:00,30730,30730
3883,20/11/2024 , 09:00:00,30986,30986
3884,20/11/2024 , 10:00:00,31242,31242
3885,20/11/2024 , 11:00:00,31498,31498
3886,20/11/2024 , 12:00:00,31498,31498
3887,20/11/2024 , 13:00:00,31498,31498
3888,20/11/2024 , 14:00:00,31754,31754
3889,20/11/2024 , 15:00:00,31754,31754
3890,20/11/2024 , 16:00:00,31754,31754
3891,20/11/2024 , 17:00:00,32010,32010
3892,20/11/2024 , 18:00:00,32010,32010
3893,20/11/2024 , 19:00:00,32266,32266
3894,20/11/2024 , 20:00:00,32522,32522
3895,20/11/2024 , 21:00:00,32522,32522
3896,20/11/2024 , 22:00:00,32778,32778
3897,20/11/2024 , 23:00:00,33034,33034
3898,20/11/2024 , 23:59:59,33034,33034
3899,21/11/2024 , 01:00:00,33034,33034
3900,21/11/2024 , 02:00:00,33034,33034
3901,21/11/2024 , 03:00:00,33034,33034
3902,21/11/2024 , 04:00:00,33034,33034
3903,21/11/2024 , 05:00:00,33290,33290
3904,21/11/2024 , 06:00:00,33290,33290
3905,21/11/2024 , 07:00:00,33546,33546
3906,21/11/2024 , 08:00:00,33546,33546
3907,21/11/2024 , 09:00:00,33802,33802
3908,21/11/2024 , 10:00:00,33546,33546
3909,21/11/2024 , 11:00:00,33802,33802
3910,21/11/2024 , 12:00:00,33802,33802
3911,21/11/2024 , 13:00:00,33802,33802
3912,21/11/2024 , 14:00:00,33802,33802
3913,21/11/2024 , 15:00:00,33802,33802
3914,21/11/2024 , 16:00:00,34058,34058
3915,21/11/2024 , 17:00:00,34058,34058
3916,21/11/2024 , 18:00:00,34314,34314
3917,21/11/2024 , 19:00:00,34314,34314
3918,21/11/2024 , 20:00:00,34570,34570
3919,21/11/2024 , 21:00:00,34826,34826
3920,21/11/2024 , 22:00:00,34826,34826
3921,21/11/2024 , 23:00:00,35082,35082
3922,21/11/2024 , 23:59:59,35338,35338
3923,22/11/2024 , 01:00:00,35338,35338
3924,22/11/2024 , 02:00:00,35338,35338
3925,22/11/2024 , 03:00:00,35338,35338
3926,22/11/2024 , 04:00:00,35594,35594
3927,22/11/2024 , 05:00:00,35594,35594
3928,22/11/2024 , 06:00:00,35594,35594
3929,22/11/2024 , 07:00:00,35594,35594
3930,22/11/2024 , 08:00:00,35850,35850
3931,22/11/2024 , 09:00:00,35850,35850
3932,22/11/2024 , 10:00:00,36106,36106
3933,22/11/2024 , 11:00:00,36106,36106
3934,22/11/2024 , 12:00:00,36106,36106
3935,22/11/2024 , 13:00:00,36362,36362
3936,22/11/2024 , 14:00:00,36106,36106
3937,22/11/2024 , 15:00:00,36362,36362
3938,22/11/2024 , 16:00:00,36362,36362
3939,22/11/2024 , 17:00:00,36362,36362
3940,22/11/2024 , 18:00:00,36618,36618
3941,22/11/2024 , 19:00:00,36874,36874
3942,22/11/2024 , 20:00:00,36618,36618
3943,22/11/2024 , 21:00:00,36874,36874
3944,22/11/2024 , 22:00:00,36874,36874
3945,22/11/2024 , 23:00:00,36874,36874
3946,22/11/2024 , 23:59:59,37130,37130
3947,23/11/2024 , 01:00:00,37130,37130
3948,23/11/2024 , 02:00:00,37130,37130
3949,23/11/2024 , 03:00:00,37386,37386
3950,23/11/2024 , 04:00:00,37386,37386
3951,23/11/2024 , 05:00:00,37386,37386
3952,23/11/2024 , 06:00:00,37386,37386
3953,23/11/2024 , 07:00:00,37386,37386
3954,23/11/2024 , 08:00:00,37386,37386
3955,23/11/2024 , 09:00:00,37642,37642
3956,23/11/2024 , 10:00:00,37642,37642
3957,23/11/2024 , 11:00:00,37898,37898
3958,23/11/2024 , 12:00:00,37898,37898
3959,23/11/2024 , 13:00:00,37898,37898
3960,23/11/2024 , 14:00:00,38154,38154
3961,23/11/2024 , 15:00:00,38154,38154
3962,23/11/2024 , 16:00:00,38154,38154
3963,23/11/2024 , 17:00:00,38410,38410
3964,23/11/2024 , 18:00:00,38410,38410
3965,23/11/2024 , 19:00:00,38410,38410
3966,23/11/2024 , 20:00:00,38666,38666
3967,23/11/2024 , 21:00:00,38666,38666
3968,23/11/2024 , 22:00:00,38666,38666
3969,23/11/2024 , 23:00:00,38922,38922
3970,23/11/2024 , 23:59:59,38922,38922
3971,24/11/2024 , 01:00:00,38922,38922
3972,24/11/2024 , 02:00:00,39178,39178
3973,24/11/2024 , 03:00:00,39178,39178
3974,24/11/2024 , 04:00:00,39178,39178
3975,24/11/2024 , 05:00:00,39434,39434
3976,24/11/2024 , 06:00:00,39434,39434
3977,24/11/2024 , 07:00:00,39690,39690
3978,24/11/2024 , 08:00:00,39690,39690
3979,24/11/2024 , 09:00:00,39690,39690
3980,24/11/2024 , 10:00:00,39690,39690
3981,24/11/2024 , 11:00:00,39690,39690
3982,24/11/2024 , 12:00:00,39946,39946
3983,24/11/2024 , 13:00:00,39946,39946
3984,24/11/2024 , 14:00:00,39946,39946
3985,24/11/2024 , 15:00:00,39946,39946
3986,24/11/2024 , 16:00:00,39946,39946
3987,24/11/2024 , 17:00:00,39946,39946
3988,24/11/2024 , 18:00:00,40202,40202
3989,24/11/2024 , 19:00:00,40202,40202
3990,24/11/2024 , 20:00:00,40202,40202
3991,24/11/2024 , 21:00:00,40458,40458
3992,24/11/2024 , 22:00:00,40202,40202
3993,24/11/2024 , 23:00:00,40202,40202
3994,24/11/2024 , 23:59:59,40202,40202
3995,25/11/2024 , 01:00:00,40458,40458
3996,25/11/2024 , 02:00:00,40458,40458
3997,25/11/2024 , 03:00:00,40458,40458
3998,25/11/2024 , 04:00:00,40458,40458
3999,25/11/2024 , 05:00:00,40458,40458
4000,25/11/2024 , 06:00:00,40458,40458
4001,25/11/2024 , 07:00:00,40458,40458
4002,25/11/2024 , 08:00:00,40458,40458
4003,25/11/2024 , 09:00:00,40458,40458
4004,25/11/2024 , 10:00:00,40714,40714
4005,25/11/2024 , 11:00:00,40714,40714
4006,25/11/2024 , 12:00:00,40714,40714
4007,25/11/2024 , 13:00:00,40714,40714
