Site Name ,ST-HENRI
Site Number ,100
Logger ,Capacitive Water Level
Logger Serial Number ,41387


Scan No ,Date and Time,       Capacitive Water Level,        ,
1777,24/08/2024 , 15:00:00,2661,2661
1778,24/08/2024 , 16:00:00,2660,2660
1779,24/08/2024 , 17:00:00,2661,2661
1780,24/08/2024 , 18:00:00,2662,2662
1781,24/08/2024 , 19:00:00,2664,2664
1782,24/08/2024 , 20:00:00,2664,2664
1783,24/08/2024 , 21:00:00,2665,2665
1784,24/08/2024 , 22:00:00,2665,2665
1785,24/08/2024 , 23:00:00,2666,2666
1786,24/08/2024 , 23:59:59,2666,2666
1787,25/08/2024 , 01:00:00,2667,2667
1788,25/08/2024 , 02:00:00,2668,2668
1789,25/08/2024 , 03:00:00,2669,2669
1790,25/08/2024 , 04:00:00,2669,2669
1791,25/08/2024 , 05:00:00,2671,2671
1792,25/08/2024 , 06:00:00,2672,2672
1793,25/08/2024 , 07:00:00,2674,2674
1794,25/08/2024 , 08:00:00,2674,2674
1795,25/08/2024 , 09:00:00,2673,2673
1796,25/08/2024 , 10:00:00,2674,2674
1797,25/08/2024 , 11:00:00,2673,2673
1798,25/08/2024 , 12:00:00,2671,2671
1799,25/08/2024 , 13:00:00,2671,2671
1800,25/08/2024 , 14:00:00,2663,2663
1801,25/08/2024 , 15:00:00,2658,2658
1802,25/08/2024 , 16:00:00,2654,2654
1803,25/08/2024 , 17:00:00,2654,2654
1804,25/08/2024 , 18:00:00,2656,2656
1805,25/08/2024 , 19:00:00,2657,2657
1806,25/08/2024 , 20:00:00,2657,2657
1807,25/08/2024 , 21:00:00,2659,2659
1808,25/08/2024 , 22:00:00,2659,2659
1809,25/08/2024 , 23:00:00,2660,2660
1810,25/08/2024 , 23:59:59,2660,2660
1811,26/08/2024 , 01:00:00,2661,2661
1812,26/08/2024 , 02:00:00,2661,2661
1813,26/08/2024 , 03:00:00,2663,2663
1814,26/08/2024 , 04:00:00,2664,2664
1815,26/08/2024 , 05:00:00,2665,2665
1816,26/08/2024 , 06:00:00,2666,2666
1817,26/08/2024 , 07:00:00,2670,2670
1818,26/08/2024 , 08:00:00,2671,2671
1819,26/08/2024 , 09:00:00,2670,2670
1820,26/08/2024 , 10:00:00,2672,2672
1821,26/08/2024 , 11:00:00,2671,2671
1822,26/08/2024 , 12:00:00,2662,2662
1823,26/08/2024 , 13:00:00,2654,2654
1824,26/08/2024 , 14:00:00,2645,2645
1825,26/08/2024 , 15:00:00,2640,2640
1826,26/08/2024 , 16:00:00,2634,2634
1827,26/08/2024 , 17:00:00,2634,2634
1828,26/08/2024 , 18:00:00,2636,2636
1829,26/08/2024 , 19:00:00,2639,2639
1830,26/08/2024 , 20:00:00,2638,2638
1831,26/08/2024 , 21:00:00,2637,2637
1832,26/08/2024 , 22:00:00,2638,2638
1833,26/08/2024 , 23:00:00,2638,2638
1834,26/08/2024 , 23:59:59,2639,2639
1835,27/08/2024 , 01:00:00,2640,2640
1836,27/08/2024 , 02:00:00,2641,2641
1837,27/08/2024 , 03:00:00,2643,2643
1838,27/08/2024 , 04:00:00,2644,2644
1839,27/08/2024 , 05:00:00,2646,2646
1840,27/08/2024 , 06:00:00,2647,2647
1841,27/08/2024 , 07:00:00,2650,2650
1842,27/08/2024 , 08:00:00,2651,2651
1843,27/08/2024 , 09:00:00,2651,2651
1844,27/08/2024 , 10:00:00,2645,2645
1845,27/08/2024 , 11:00:00,2640,2640
1846,27/08/2024 , 12:00:00,2629,2629
1847,27/08/2024 , 13:00:00,2621,2621
1848,27/08/2024 , 14:00:00,2615,2615
1849,27/08/2024 , 15:00:00,2610,2610
1850,27/08/2024 , 16:00:00,2607,2607
1851,27/08/2024 , 17:00:00,2605,2605
1852,27/08/2024 , 18:00:00,2607,2607
1853,27/08/2024 , 19:00:00,2614,2614
1854,27/08/2024 , 20:00:00,2616,2616
1855,27/08/2024 , 21:00:00,2620,2620
1856,27/08/2024 , 22:00:00,2624,2624
1857,27/08/2024 , 23:00:00,2627,2627
1858,27/08/2024 , 23:59:59,2630,2630
1859,28/08/2024 , 01:00:00,2656,2656
1860,28/08/2024 , 02:00:00,2676,2676
1861,28/08/2024 , 03:00:00,2686,2686
1862,28/08/2024 , 04:00:00,2732,2732
1863,28/08/2024 , 05:00:00,2733,2733
1864,28/08/2024 , 06:00:00,2732,2732
1865,28/08/2024 , 07:00:00,2729,2729
1866,28/08/2024 , 08:00:00,2725,2725
1867,28/08/2024 , 09:00:00,2717,2717
1868,28/08/2024 , 10:00:00,2709,2709
1869,28/08/2024 , 11:00:00,2699,2699
1870,28/08/2024 , 12:00:00,2688,2688
1871,28/08/2024 , 13:00:00,2677,2677
1872,28/08/2024 , 14:00:00,2672,2672
1873,28/08/2024 , 15:00:00,2664,2664
1874,28/08/2024 , 16:00:00,2661,2661
1875,28/08/2024 , 17:00:00,2657,2657
1876,28/08/2024 , 18:00:00,2656,2656
1877,28/08/2024 , 19:00:00,2659,2659
1878,28/08/2024 , 20:00:00,2662,2662
1879,28/08/2024 , 21:00:00,2664,2664
1880,28/08/2024 , 22:00:00,2666,2666
1881,28/08/2024 , 23:00:00,2666,2666
1882,28/08/2024 , 23:59:59,2667,2667
1883,29/08/2024 , 01:00:00,2667,2667
1884,29/08/2024 , 02:00:00,2667,2667
1885,29/08/2024 , 03:00:00,2668,2668
1886,29/08/2024 , 04:00:00,2667,2667
1887,29/08/2024 , 05:00:00,2668,2668
1888,29/08/2024 , 06:00:00,2668,2668
1889,29/08/2024 , 07:00:00,2670,2670
1890,29/08/2024 , 08:00:00,2670,2670
1891,29/08/2024 , 09:00:00,2670,2670
1892,29/08/2024 , 10:00:00,2667,2667
1893,29/08/2024 , 11:00:00,2655,2655
1894,29/08/2024 , 12:00:00,2650,2650
1895,29/08/2024 , 13:00:00,2644,2644
1896,29/08/2024 , 14:00:00,2637,2637
1897,29/08/2024 , 15:00:00,2631,2631
1898,29/08/2024 , 16:00:00,2626,2626
1899,29/08/2024 , 17:00:00,2622,2622
1900,29/08/2024 , 18:00:00,2616,2616
1901,29/08/2024 , 19:00:00,2618,2618
1902,29/08/2024 , 20:00:00,2618,2618
1903,29/08/2024 , 21:00:00,2622,2622
1904,29/08/2024 , 22:00:00,2624,2624
1905,29/08/2024 , 23:00:00,2627,2627
1906,29/08/2024 , 23:59:59,2627,2627
1907,30/08/2024 , 01:00:00,2629,2629
1908,30/08/2024 , 02:00:00,2631,2631
1909,30/08/2024 , 03:00:00,2633,2633
1910,30/08/2024 , 04:00:00,2633,2633
1911,30/08/2024 , 05:00:00,2634,2634
1912,30/08/2024 , 06:00:00,2636,2636
1913,30/08/2024 , 07:00:00,2637,2637
1914,30/08/2024 , 08:00:00,2638,2638
1915,30/08/2024 , 09:00:00,2639,2639
1916,30/08/2024 , 10:00:00,2638,2638
1917,30/08/2024 , 11:00:00,2628,2628
1918,30/08/2024 , 12:00:00,2616,2616
1919,30/08/2024 , 13:00:00,2609,2609
1920,30/08/2024 , 14:00:00,2600,2600
1921,30/08/2024 , 15:00:00,2595,2595
1922,30/08/2024 , 16:00:00,2592,2592
1923,30/08/2024 , 17:00:00,2592,2592
1924,30/08/2024 , 18:00:00,2596,2596
1925,30/08/2024 , 19:00:00,2602,2602
1926,30/08/2024 , 20:00:00,2603,2603
1927,30/08/2024 , 21:00:00,2604,2604
1928,30/08/2024 , 22:00:00,2606,2606
1929,30/08/2024 , 23:00:00,2608,2608
1930,30/08/2024 , 23:59:59,2610,2610
1931,31/08/2024 , 01:00:00,2611,2611
1932,31/08/2024 , 02:00:00,2612,2612
1933,31/08/2024 , 03:00:00,2613,2613
1934,31/08/2024 , 04:00:00,2614,2614
1935,31/08/2024 , 05:00:00,2615,2615
1936,31/08/2024 , 06:00:00,2615,2615
1937,31/08/2024 , 07:00:00,2616,2616
1938,31/08/2024 , 08:00:00,2617,2617
1939,31/08/2024 , 09:00:00,2616,2616
1940,31/08/2024 , 10:00:00,2616,2616
1941,31/08/2024 , 11:00:00,2642,2642
1942,31/08/2024 , 12:00:00,2694,2694
1943,31/08/2024 , 13:00:00,2728,2728
1944,31/08/2024 , 14:00:00,2729,2729
1945,31/08/2024 , 15:00:00,2722,2722
1946,31/08/2024 , 16:00:00,2717,2717
1947,31/08/2024 , 17:00:00,2709,2709
1948,31/08/2024 , 18:00:00,2703,2703
1949,31/08/2024 , 19:00:00,2726,2726
1950,31/08/2024 , 20:00:00,2725,2725
1951,31/08/2024 , 21:00:00,2736,2736
1952,31/08/2024 , 22:00:00,2732,2732
1953,31/08/2024 , 23:00:00,2728,2728
1954,31/08/2024 , 23:59:59,2722,2722
1955,01/09/2024 , 01:00:00,2716,2716
1956,01/09/2024 , 02:00:00,2713,2713
1957,01/09/2024 , 03:00:00,2708,2708
1958,01/09/2024 , 04:00:00,2706,2706
1959,01/09/2024 , 05:00:00,2704,2704
1960,01/09/2024 , 06:00:00,2702,2702
1961,01/09/2024 , 07:00:00,2700,2700
1962,01/09/2024 , 08:00:00,2700,2700
1963,01/09/2024 , 09:00:00,2700,2700
1964,01/09/2024 , 10:00:00,2696,2696
1965,01/09/2024 , 11:00:00,2689,2689
1966,01/09/2024 , 12:00:00,2681,2681
1967,01/09/2024 , 13:00:00,2673,2673
1968,01/09/2024 , 14:00:00,2666,2666
1969,01/09/2024 , 15:00:00,2662,2662
1970,01/09/2024 , 16:00:00,2661,2661
1971,01/09/2024 , 17:00:00,2733,2733
1972,01/09/2024 , 18:00:00,2733,2733
1973,01/09/2024 , 19:00:00,2731,2731
1974,01/09/2024 , 20:00:00,2728,2728
1975,01/09/2024 , 21:00:00,2720,2720
1976,01/09/2024 , 22:00:00,2716,2716
1977,01/09/2024 , 23:00:00,2712,2712
1978,01/09/2024 , 23:59:59,2709,2709
1979,02/09/2024 , 01:00:00,2708,2708
1980,02/09/2024 , 02:00:00,2706,2706
1981,02/09/2024 , 03:00:00,2705,2705
1982,02/09/2024 , 04:00:00,2703,2703
1983,02/09/2024 , 05:00:00,2702,2702
1984,02/09/2024 , 06:00:00,2702,2702
1985,02/09/2024 , 07:00:00,2703,2703
1986,02/09/2024 , 08:00:00,2702,2702
1987,02/09/2024 , 09:00:00,2702,2702
1988,02/09/2024 , 10:00:00,2698,2698
1989,02/09/2024 , 11:00:00,2693,2693
1990,02/09/2024 , 12:00:00,2688,2688
1991,02/09/2024 , 13:00:00,2688,2688
1992,02/09/2024 , 14:00:00,2681,2681
1993,02/09/2024 , 15:00:00,2679,2679
1994,02/09/2024 , 16:00:00,2676,2676
1995,02/09/2024 , 17:00:00,2676,2676
1996,02/09/2024 , 18:00:00,2676,2676
1997,02/09/2024 , 19:00:00,2676,2676
1998,02/09/2024 , 20:00:00,2676,2676
1999,02/09/2024 , 21:00:00,2676,2676
2000,02/09/2024 , 22:00:00,2676,2676
2001,02/09/2024 , 23:00:00,2677,2677
2002,02/09/2024 , 23:59:59,2677,2677
2003,03/09/2024 , 01:00:00,2678,2678
2004,03/09/2024 , 02:00:00,2679,2679
2005,03/09/2024 , 03:00:00,2679,2679
2006,03/09/2024 , 04:00:00,2679,2679
2007,03/09/2024 , 05:00:00,2679,2679
2008,03/09/2024 , 06:00:00,2679,2679
2009,03/09/2024 , 07:00:00,2681,2681
2010,03/09/2024 , 08:00:00,2680,2680
2011,03/09/2024 , 09:00:00,2680,2680
2012,03/09/2024 , 10:00:00,2680,2680
2013,03/09/2024 , 11:00:00,2676,2676
2014,03/09/2024 , 12:00:00,2673,2673
2015,03/09/2024 , 13:00:00,2665,2665
2016,03/09/2024 , 14:00:00,2659,2659
2017,03/09/2024 , 15:00:00,2659,2659
2018,03/09/2024 , 16:00:00,2657,2657
2019,03/09/2024 , 17:00:00,2657,2657
2020,03/09/2024 , 18:00:00,2659,2659
2021,03/09/2024 , 19:00:00,2660,2660
2022,03/09/2024 , 20:00:00,2661,2661
2023,03/09/2024 , 21:00:00,2667,2667
2024,03/09/2024 , 22:00:00,2669,2669
2025,03/09/2024 , 23:00:00,2669,2669
2026,03/09/2024 , 23:59:59,2669,2669
2027,04/09/2024 , 01:00:00,2669,2669
2028,04/09/2024 , 02:00:00,2669,2669
2029,04/09/2024 , 03:00:00,2669,2669
2030,04/09/2024 , 04:00:00,2669,2669
2031,04/09/2024 , 05:00:00,2669,2669
2032,04/09/2024 , 06:00:00,2669,2669
2033,04/09/2024 , 07:00:00,2670,2670
2034,04/09/2024 , 08:00:00,2670,2670
2035,04/09/2024 , 09:00:00,2670,2670
2036,04/09/2024 , 10:00:00,2671,2671
2037,04/09/2024 , 11:00:00,2666,2666
2038,04/09/2024 , 12:00:00,2659,2659
2039,04/09/2024 , 13:00:00,2657,2657
2040,04/09/2024 , 14:00:00,2649,2649
2041,04/09/2024 , 15:00:00,2641,2641
2042,04/09/2024 , 16:00:00,2637,2637
2043,04/09/2024 , 17:00:00,2636,2636
2044,04/09/2024 , 18:00:00,2636,2636
2045,04/09/2024 , 19:00:00,2638,2638
2046,04/09/2024 , 20:00:00,2639,2639
2047,04/09/2024 , 21:00:00,2638,2638
2048,04/09/2024 , 22:00:00,2638,2638
2049,04/09/2024 , 23:00:00,2640,2640
2050,04/09/2024 , 23:59:59,2641,2641
2051,05/09/2024 , 01:00:00,2643,2643
2052,05/09/2024 , 02:00:00,2643,2643
2053,05/09/2024 , 03:00:00,2645,2645
2054,05/09/2024 , 04:00:00,2645,2645
2055,05/09/2024 , 05:00:00,2647,2647
2056,05/09/2024 , 06:00:00,2649,2649
2057,05/09/2024 , 07:00:00,2652,2652
2058,05/09/2024 , 08:00:00,2651,2651
2059,05/09/2024 , 09:00:00,2652,2652
2060,05/09/2024 , 10:00:00,2650,2650
2061,05/09/2024 , 11:00:00,2640,2640
2062,05/09/2024 , 12:00:00,2629,2629
2063,05/09/2024 , 13:00:00,2620,2620
2064,05/09/2024 , 14:00:00,2614,2614
2065,05/09/2024 , 15:00:00,2610,2610
2066,05/09/2024 , 16:00:00,2608,2608
2067,05/09/2024 , 17:00:00,2609,2609
2068,05/09/2024 , 18:00:00,2613,2613
2069,05/09/2024 , 19:00:00,2617,2617
2070,05/09/2024 , 20:00:00,2620,2620
2071,05/09/2024 , 21:00:00,2625,2625
2072,05/09/2024 , 22:00:00,2624,2624
2073,05/09/2024 , 23:00:00,2624,2624
2074,05/09/2024 , 23:59:59,2624,2624
2075,06/09/2024 , 01:00:00,2627,2627
2076,06/09/2024 , 02:00:00,2629,2629
2077,06/09/2024 , 03:00:00,2630,2630
2078,06/09/2024 , 04:00:00,2631,2631
2079,06/09/2024 , 05:00:00,2633,2633
2080,06/09/2024 , 06:00:00,2634,2634
2081,06/09/2024 , 07:00:00,2638,2638
2082,06/09/2024 , 08:00:00,2637,2637
2083,06/09/2024 , 09:00:00,2638,2638
2084,06/09/2024 , 10:00:00,2634,2634
2085,06/09/2024 , 11:00:00,2619,2619
2086,06/09/2024 , 12:00:00,2607,2607
2087,06/09/2024 , 13:00:00,2598,2598
2088,06/09/2024 , 14:00:00,2591,2591
2089,06/09/2024 , 15:00:00,2585,2585
2090,06/09/2024 , 16:00:00,2580,2580
2091,06/09/2024 , 17:00:00,2580,2580
2092,06/09/2024 , 18:00:00,2582,2582
2093,06/09/2024 , 19:00:00,2590,2590
2094,06/09/2024 , 20:00:00,2593,2593
2095,06/09/2024 , 21:00:00,2591,2591
2096,06/09/2024 , 22:00:00,2591,2591
2097,06/09/2024 , 23:00:00,2591,2591
2098,06/09/2024 , 23:59:59,2594,2594
2099,07/09/2024 , 01:00:00,2597,2597
2100,07/09/2024 , 02:00:00,2600,2600
2101,07/09/2024 , 03:00:00,2603,2603
2102,07/09/2024 , 04:00:00,2605,2605
2103,07/09/2024 , 05:00:00,2606,2606
2104,07/09/2024 , 06:00:00,2607,2607
2105,07/09/2024 , 07:00:00,2612,2612
2106,07/09/2024 , 08:00:00,2612,2612
2107,07/09/2024 , 09:00:00,2611,2611
2108,07/09/2024 , 10:00:00,2603,2603
2109,07/09/2024 , 11:00:00,2592,2592
2110,07/09/2024 , 12:00:00,2582,2582
2111,07/09/2024 , 13:00:00,2575,2575
2112,07/09/2024 , 14:00:00,2568,2568
2113,07/09/2024 , 15:00:00,2564,2564
2114,07/09/2024 , 16:00:00,2561,2561
2115,07/09/2024 , 17:00:00,2561,2561
2116,07/09/2024 , 18:00:00,2562,2562
2117,07/09/2024 , 19:00:00,2569,2569
2118,07/09/2024 , 20:00:00,2573,2573
2119,07/09/2024 , 21:00:00,2595,2595
2120,07/09/2024 , 22:00:00,2629,2629
2121,07/09/2024 , 23:00:00,2624,2624
2122,07/09/2024 , 23:59:59,2633,2633
2123,08/09/2024 , 01:00:00,2659,2659
2124,08/09/2024 , 02:00:00,2696,2696
2125,08/09/2024 , 03:00:00,2714,2714
2126,08/09/2024 , 04:00:00,2719,2719
2127,08/09/2024 , 05:00:00,2718,2718
2128,08/09/2024 , 06:00:00,2710,2710
2129,08/09/2024 , 07:00:00,2699,2699
2130,08/09/2024 , 08:00:00,2694,2694
2131,08/09/2024 , 09:00:00,2690,2690
2132,08/09/2024 , 10:00:00,2685,2685
2133,08/09/2024 , 11:00:00,2681,2681
2134,08/09/2024 , 12:00:00,2676,2676
2135,08/09/2024 , 13:00:00,2677,2677
2136,08/09/2024 , 14:00:00,2677,2677
2137,08/09/2024 , 15:00:00,2690,2690
2138,08/09/2024 , 16:00:00,2688,2688
2139,08/09/2024 , 17:00:00,2682,2682
2140,08/09/2024 , 18:00:00,2676,2676
2141,08/09/2024 , 19:00:00,2691,2691
2142,08/09/2024 , 20:00:00,2689,2689
2143,08/09/2024 , 21:00:00,2689,2689
2144,08/09/2024 , 22:00:00,2690,2690
2145,08/09/2024 , 23:00:00,2689,2689
2146,08/09/2024 , 23:59:59,2689,2689
2147,09/09/2024 , 01:00:00,2685,2685
2148,09/09/2024 , 02:00:00,2683,2683
2149,09/09/2024 , 03:00:00,2681,2681
2150,09/09/2024 , 04:00:00,2679,2679
2151,09/09/2024 , 05:00:00,2678,2678
2152,09/09/2024 , 06:00:00,2677,2677
2153,09/09/2024 , 07:00:00,2677,2677
2154,09/09/2024 , 08:00:00,2677,2677
2155,09/09/2024 , 09:00:00,2677,2677
2156,09/09/2024 , 10:00:00,2677,2677
2157,09/09/2024 , 11:00:00,2675,2675
2158,09/09/2024 , 12:00:00,2670,2670
2159,09/09/2024 , 13:00:00,2660,2660
2160,09/09/2024 , 14:00:00,2654,2654
2161,09/09/2024 , 15:00:00,2652,2652
2162,09/09/2024 , 16:00:00,2652,2652
2163,09/09/2024 , 17:00:00,2653,2653
2164,09/09/2024 , 18:00:00,2653,2653
2165,09/09/2024 , 19:00:00,2654,2654
2166,09/09/2024 , 20:00:00,2654,2654
2167,09/09/2024 , 21:00:00,2652,2652
2168,09/09/2024 , 22:00:00,2653,2653
2169,09/09/2024 , 23:00:00,2653,2653
2170,09/09/2024 , 23:59:59,2652,2652
2171,10/09/2024 , 01:00:00,2652,2652
2172,10/09/2024 , 02:00:00,2652,2652
2173,10/09/2024 , 03:00:00,2651,2651
2174,10/09/2024 , 04:00:00,2652,2652
2175,10/09/2024 , 05:00:00,2652,2652
2176,10/09/2024 , 06:00:00,2652,2652
2177,10/09/2024 , 07:00:00,2652,2652
2178,10/09/2024 , 08:00:00,2653,2653
2179,10/09/2024 , 09:00:00,2652,2652
2180,10/09/2024 , 10:00:00,2647,2647
2181,10/09/2024 , 11:00:00,2643,2643
2182,10/09/2024 , 12:00:00,2640,2640
2183,10/09/2024 , 13:00:00,2636,2636
2184,10/09/2024 , 14:00:00,2629,2629
2185,10/09/2024 , 15:00:00,2620,2620
2186,10/09/2024 , 16:00:00,2616,2616
2187,10/09/2024 , 17:00:00,2616,2616
2188,10/09/2024 , 18:00:00,2614,2614
2189,10/09/2024 , 19:00:00,2613,2613
2190,10/09/2024 , 20:00:00,2611,2611
2191,10/09/2024 , 21:00:00,2613,2613
2192,10/09/2024 , 22:00:00,2613,2613
2193,10/09/2024 , 23:00:00,2612,2612
2194,10/09/2024 , 23:59:59,2612,2612
2195,11/09/2024 , 01:00:00,2612,2612
2196,11/09/2024 , 02:00:00,2612,2612
2197,11/09/2024 , 03:00:00,2612,2612
2198,11/09/2024 , 04:00:00,2612,2612
2199,11/09/2024 , 05:00:00,2613,2613
2200,11/09/2024 , 06:00:00,2614,2614
2201,11/09/2024 , 07:00:00,2614,2614
2202,11/09/2024 , 08:00:00,2616,2616
2203,11/09/2024 , 09:00:00,2616,2616
2204,11/09/2024 , 10:00:00,2616,2616
2205,11/09/2024 , 11:00:00,2613,2613
2206,11/09/2024 , 12:00:00,2605,2605
2207,11/09/2024 , 13:00:00,2597,2597
2208,11/09/2024 , 14:00:00,2590,2590
2209,11/09/2024 , 15:00:00,2584,2584
2210,11/09/2024 , 16:00:00,2583,2583
2211,11/09/2024 , 17:00:00,2586,2586
2212,11/09/2024 , 18:00:00,2585,2585
2213,11/09/2024 , 19:00:00,2588,2588
2214,11/09/2024 , 20:00:00,2588,2588
2215,11/09/2024 , 21:00:00,2590,2590
2216,11/09/2024 , 22:00:00,2590,2590
2217,11/09/2024 , 23:00:00,2591,2591
2218,11/09/2024 , 23:59:59,2590,2590
2219,12/09/2024 , 01:00:00,2591,2591
2220,12/09/2024 , 02:00:00,2590,2590
2221,12/09/2024 , 03:00:00,2591,2591
2222,12/09/2024 , 04:00:00,2590,2590
2223,12/09/2024 , 05:00:00,2591,2591
2224,12/09/2024 , 06:00:00,2595,2595
2225,12/09/2024 , 07:00:00,2595,2595
2226,12/09/2024 , 08:00:00,2596,2596
2227,12/09/2024 , 09:00:00,2598,2598
2228,12/09/2024 , 10:00:00,2597,2597
2229,12/09/2024 , 11:00:00,2597,2597
2230,12/09/2024 , 12:00:00,2595,2595
2231,12/09/2024 , 13:00:00,2591,2591
2232,12/09/2024 , 14:00:00,2588,2588
2233,12/09/2024 , 15:00:00,2586,2586
2234,12/09/2024 , 16:00:00,2586,2586
2235,12/09/2024 , 17:00:00,2585,2585
2236,12/09/2024 , 18:00:00,2586,2586
2237,12/09/2024 , 19:00:00,2586,2586
2238,12/09/2024 , 20:00:00,2588,2588
2239,12/09/2024 , 21:00:00,2588,2588
2240,12/09/2024 , 22:00:00,2591,2591
2241,12/09/2024 , 23:00:00,2590,2590
2242,12/09/2024 , 23:59:59,2591,2591
2243,13/09/2024 , 01:00:00,2590,2590
2244,13/09/2024 , 02:00:00,2591,2591
2245,13/09/2024 , 03:00:00,2591,2591
2246,13/09/2024 , 04:00:00,2593,2593
2247,13/09/2024 , 05:00:00,2595,2595
2248,13/09/2024 , 06:00:00,2594,2594
2249,13/09/2024 , 07:00:00,2595,2595
2250,13/09/2024 , 08:00:00,2595,2595
2251,13/09/2024 , 09:00:00,2594,2594
2252,13/09/2024 , 10:00:00,2591,2591
2253,13/09/2024 , 11:00:00,2584,2584
2254,13/09/2024 , 12:00:00,2572,2572
2255,13/09/2024 , 13:00:00,2563,2563
2256,13/09/2024 , 14:00:00,2555,2555
2257,13/09/2024 , 15:00:00,2550,2550
2258,13/09/2024 , 16:00:00,2548,2548
2259,13/09/2024 , 17:00:00,2548,2548
2260,13/09/2024 , 18:00:00,2552,2552
2261,13/09/2024 , 19:00:00,2557,2557
2262,13/09/2024 , 20:00:00,2559,2559
2263,13/09/2024 , 21:00:00,2560,2560
2264,13/09/2024 , 22:00:00,2562,2562
2265,13/09/2024 , 23:00:00,2563,2563
2266,13/09/2024 , 23:59:59,2565,2565
2267,14/09/2024 , 01:00:00,2565,2565
2268,14/09/2024 , 02:00:00,2565,2565
2269,14/09/2024 , 03:00:00,2567,2567
2270,14/09/2024 , 04:00:00,2567,2567
2271,14/09/2024 , 05:00:00,2567,2567
2272,14/09/2024 , 06:00:00,2566,2566
2273,14/09/2024 , 07:00:00,2564,2564
2274,14/09/2024 , 08:00:00,2565,2565
2275,14/09/2024 , 09:00:00,2563,2563
2276,14/09/2024 , 10:00:00,2553,2553
2277,14/09/2024 , 11:00:00,2540,2540
2278,14/09/2024 , 12:00:00,2530,2530
2279,14/09/2024 , 13:00:00,2520,2520
2280,14/09/2024 , 14:00:00,2510,2510
2281,14/09/2024 , 15:00:00,2502,2502
2282,14/09/2024 , 16:00:00,2501,2501
2283,14/09/2024 , 17:00:00,2502,2502
2284,14/09/2024 , 18:00:00,2504,2504
2285,14/09/2024 , 19:00:00,2509,2509
2286,14/09/2024 , 20:00:00,2511,2511
2287,14/09/2024 , 21:00:00,2511,2511
2288,14/09/2024 , 22:00:00,2508,2508
2289,14/09/2024 , 23:00:00,2510,2510
2290,14/09/2024 , 23:59:59,2513,2513
2291,15/09/2024 , 01:00:00,2517,2517
2292,15/09/2024 , 02:00:00,2521,2521
2293,15/09/2024 , 03:00:00,2522,2522
2294,15/09/2024 , 04:00:00,2524,2524
2295,15/09/2024 , 05:00:00,2526,2526
2296,15/09/2024 , 06:00:00,2527,2527
2297,15/09/2024 , 07:00:00,2528,2528
2298,15/09/2024 , 08:00:00,2533,2533
2299,15/09/2024 , 09:00:00,2533,2533
2300,15/09/2024 , 10:00:00,2533,2533
2301,15/09/2024 , 11:00:00,2527,2527
2302,15/09/2024 , 12:00:00,2512,2512
2303,15/09/2024 , 13:00:00,2497,2497
2304,15/09/2024 , 14:00:00,2487,2487
2305,15/09/2024 , 15:00:00,2483,2483
2306,15/09/2024 , 16:00:00,2482,2482
2307,15/09/2024 , 17:00:00,2484,2484
2308,15/09/2024 , 18:00:00,2487,2487
2309,15/09/2024 , 19:00:00,2491,2491
2310,15/09/2024 , 20:00:00,2501,2501
2311,15/09/2024 , 21:00:00,2506,2506
2312,15/09/2024 , 22:00:00,2510,2510
2313,15/09/2024 , 23:00:00,2513,2513
2314,15/09/2024 , 23:59:59,2516,2516
2315,16/09/2024 , 01:00:00,2518,2518
2316,16/09/2024 , 02:00:00,2520,2520
2317,16/09/2024 , 03:00:00,2523,2523
2318,16/09/2024 , 04:00:00,2523,2523
2319,16/09/2024 , 05:00:00,2526,2526
2320,16/09/2024 , 06:00:00,2529,2529
2321,16/09/2024 , 07:00:00,2530,2530
2322,16/09/2024 , 08:00:00,2531,2531
2323,16/09/2024 , 09:00:00,2531,2531
2324,16/09/2024 , 10:00:00,2530,2530
2325,16/09/2024 , 11:00:00,2518,2518
2326,16/09/2024 , 12:00:00,2498,2498
2327,16/09/2024 , 13:00:00,2483,2483
2328,16/09/2024 , 14:00:00,2473,2473
2329,16/09/2024 , 15:00:00,2464,2464
2330,16/09/2024 , 16:00:00,2461,2461
2331,16/09/2024 , 17:00:00,2463,2463
2332,16/09/2024 , 18:00:00,2469,2469
2333,16/09/2024 , 19:00:00,2476,2476
2334,16/09/2024 , 20:00:00,2476,2476
2335,16/09/2024 , 21:00:00,2480,2480
2336,16/09/2024 , 22:00:00,2484,2484
2337,16/09/2024 , 23:00:00,2487,2487
2338,16/09/2024 , 23:59:59,2491,2491
2339,17/09/2024 , 01:00:00,2494,2494
2340,17/09/2024 , 02:00:00,2497,2497
2341,17/09/2024 , 03:00:00,2501,2501
2342,17/09/2024 , 04:00:00,2502,2502
2343,17/09/2024 , 05:00:00,2501,2501
2344,17/09/2024 , 06:00:00,2504,2504
2345,17/09/2024 , 07:00:00,2506,2506
2346,17/09/2024 , 08:00:00,2508,2508
2347,17/09/2024 , 09:00:00,2510,2510
2348,17/09/2024 , 10:00:00,2509,2509
2349,17/09/2024 , 11:00:00,2496,2496
2350,17/09/2024 , 12:00:00,2476,2476
2351,17/09/2024 , 13:00:00,2458,2458
2352,17/09/2024 , 14:00:00,2444,2444
2353,17/09/2024 , 15:00:00,2434,2434
2354,17/09/2024 , 16:00:00,2429,2429
2355,17/09/2024 , 17:00:00,2429,2429
2356,17/09/2024 , 18:00:00,2434,2434
